0.7865201
0.6761172
0.8074725
0.8010256
0.8002197
0.8356776
0.787326
0.8123076
0.7961905
0.7945787
0.8098901
0.7462271
0.7889377
0.7607326
0.8115018
0.8050549
0.7575092
0.9323809
1.045201
1.172527
1.291795
1.39978
1.378022
1.497289
1.522271
1.575458
1.610916
1.663297
1.714872
1.693919
1.751135
1.753553
1.840586
1.776923
1.755971
1.777729
1.747912
1.752747
1.768059
1.765641
1.79304
1.790623
1.747912
1.741465
1.72696
1.731795
1.722124
1.722124
1.73663
1.726154
1.692308
1.697949
1.693919
1.69956
1.673773
1.660879
1.632674
1.665714
1.625421
1.572234
1.594799
1.565788
1.693114
1.280513
1.637509
1.675385
1.547253
1.581905
1.572234
1.565788
1.583517
1.54967
1.510183
1.551282
1.559341
1.548864
1.50696
1.61978
1.480366
1.901026
1.539194
1.533553
1.488425
1.48359
1.495678
1.578681
1.468278
1.482784
1.487619
1.445714
1.461026
1.459414
1.473919
1.587546
1.444908
1.418315
1.43685
1.456996
1.456996
1.416703
1.388498
1.42315
1.405421
1.394945
1.388498
1.344982
1.372381
1.418315
1.379634
1.311136
1.379634
1.305494
1.397363
1.346593
1.414286
1.346593
1.3337
1.325641
1.379634
1.303883
1.29663
1.129011
1.285348
1.336923
1.275678
1.302271
1.328059
1.278095
1.332088
1.282125
1.253919
1.266007
1.3063
1.252308
1.236996
1.195897
1.271648
1.254725
1.217656
1.265201
1.224908
1.23619
1.212821
1.209597
1.200733
1.236996
1.248278
1.235385
1.199121
1.186227
1.247473
1.19348
1.197509
1.070183
1.187033
1.185421
1.20315
1.182198
1.18381
1.197509
1.174139
1.185421
1.168498
1.133846
1.129011
1.162857
1.183004
1.149963
1.134652
1.144322
1.14674
1.147546
1.164469
1.121758
1.230549
1.14674
1.144322
1.092747
1.104029
1.108864
1.153187
1.160439
0.9928205
1.112894
1.087106
1.077436
1.087106
1.106447
1.083077
1.067766
1.071795
1.09033
1.070183
1.068571
1.03956
1.021026
1.09033
0.943663
1.058095
1.022637
1.060513
1.037143
1.130623
1.044396
1.031502
1.070183
1.01619
1.037143
1.01619
1.010549
1.164469
